k,0.1,1.3375000000000001,2.575,3.8125000000000004,5.05,6.2875,7.525,8.7625,10.0,26.826957952797258,71.96856730011521,193.06977288832496,517.9474679231213,1389.4954943731375,3727.593720314938,10000.0
0.0,-0.0006362817623346562,-0.00018909326649085845,-0.0012722385328925723,0.0013902403832240784,0.0018565289447110278,0.00010708559501709791,-0.0004919093057451085,0.0012184503430028581,0.0010489503121958454,0.0009511465157449328,-0.00037105064398645915,0.0011742774053876276,0.00145726936317786,-0.00024196744671883819,0.0001947818082448094,0.000680588846719038
0.06666666666666667,0.004372922835555487,-0.0007757418466555477,0.002568684274437877,0.0014797100881201453,0.00034120410506266463,-0.0006964705260228687,-0.0013016255630949602,0.0030566795180196615,0.004259755718402619,-0.00031048228539934386,-0.00017024707257179417,-0.0003398028892847016,0.0009624278033106004,0.0033526812799903882,0.003278359343659165,0.0014279639725786886
0.13333333333333333,0.0068178838635581385,0.018400427939112562,-0.011345397561076942,0.011658989530846181,0.015924752313005913,0.008255376216400406,-0.004413151534642307,0.012017055754967337,0.001727503819724252,0.02720543977700847,0.0243209168488476,0.022785183048092406,0.0018088130000567249,0.010287252125915719,0.009517072130802634,0.009599855899062926
0.2,0.028806818934546646,0.04066385708130052,0.019558408398073823,0.03505446172437898,0.03585275977431315,0.01929947437438842,0.027993792498892167,0.031586139637126115,0.036877125268648725,0.023222106820675603,0.03716577800737739,0.04010521899306882,0.023238589369766277,0.03953434610914794,0.0181089852035127,0.025970397495012953
0.26666666666666666,0.010279297146344513,0.03344248526831603,0.04115160007459681,0.021112583755756753,0.01926911064807238,0.011805300102829791,0.07179430791543909,0.033463251470322,0.03135815051274457,0.041396201853103054,0.020018119250397787,0.017311232480754585,0.04504558196017033,0.0722196535863033,0.051288894412502006,0.028793917496028748
0.3333333333333333,0.07842455078926183,0.08034584605159609,0.02977416483859055,0.06901080569796528,0.0660248202858699,0.11159394734222663,0.0626052214155984,0.06508427226963107,0.07227489222451372,0.09577084603242594,0.07158815938719426,0.07754276711884067,0.02805277419862423,0.06923708187050748,0.05859259003911799,0.05963471894240108
0.4,0.10023485616453381,0.09574142829490295,0.11006142133405455,0.11671067039281145,0.07876268867908395,0.08085395864273356,0.10610172337267385,0.10631681780007496,0.11039419043131293,0.07804778292627146,0.11119387672800757,0.09946889885910914,0.13049433039307778,0.09060492078333257,0.11766649511261301,0.09165796929336867
0.4666666666666667,0.10683757837141056,0.159460395524335,0.09956995459829113,0.10519078721396702,0.09446073812327946,0.12015166408684522,0.17853500287693108,0.18225462725670835,0.11039498572307163,0.12353439958838554,0.1504159150569842,0.1180184576661191,0.17161143603386012,0.13180422076549383,0.13630993581614,0.12836120397085676
0.5333333333333333,0.18042606231260594,0.1572916420179313,0.11021463011042062,0.12914860427520666,0.17304595976678028,0.1905841752126638,0.14343328897798616,0.20074006173961714,0.15096050116376236,0.1597699918326302,0.14140453196032837,0.12740134137862882,0.14483585255732348,0.15503645394441534,0.1781668807934657,0.15807798125680944
0.6,0.21540033921291615,0.19762892777258229,0.22903410891002854,0.20571797943846826,0.22809317640088214,0.24664775165819636,0.23844371043684875,0.23821395723548516,0.22750187762005672,0.18164352349867227,0.2037807437895494,0.18963503005167082,0.20760155419026355,0.22413840090966775,0.17775857266269843,0.22235261400093204
0.6666666666666666,0.2810450502451223,0.2834792617499867,0.28591409119682687,0.2845518494847245,0.19211276809694955,0.26084042571076704,0.2190492954693533,0.330449333046902,0.20950909079063304,0.2448253850381716,0.25732590374679165,0.29496867977621294,0.2181351767563104,0.25982751966637946,0.2242616149018869,0.19852157740640933
0.7333333333333333,0.273872152682903,0.2633954886533321,0.28615642387856616,0.2602038369416684,0.3085924306126317,0.23777222196291914,0.30144630480265755,0.268024510629651,0.320802705088275,0.30138016403656204,0.22245124641883712,0.3294755472520756,0.3218556446759552,0.3145673484648688,0.3364448399761597,0.25225581196136726
0.8,0.36292607822042,0.3676923627202322,0.370521249227188,0.40176862668050406,0.34715425783397935,0.3983622349733362,0.32252524363417945,0.352606528051139,0.3513816195372352,0.33475878663755154,0.3545110351523996,0.3046500422553235,0.3741592856976975,0.36058566010010223,0.2952286517061876,0.41946784719272323
0.8666666666666667,0.3830731989467603,0.4522140815606928,0.43348720384030115,0.4645996439383925,0.33516706120812884,0.3957985605162463,0.3674727611554193,0.38742121124341833,0.4075699990029261,0.37546397120482267,0.3493958608020833,0.46557149357514216,0.30705287511291396,0.45826680146523724,0.4037362530859814,0.40225597559500337
0.9333333333333333,0.43375998967274354,0.47816207594412996,0.46167803443706995,0.4592529385878384,0.48156283955203694,0.5058450014415984,0.47195371121745644,0.4201118454118741,0.46021520707582325,0.4669102571314937,0.45494851057711433,0.43578585252799323,0.5251504967038405,0.4568721509953169,0.5304965286844415,0.44313802686992265
1.0,0.5936860199426859,0.5642663676276329,0.5557308575309805,0.5860779938587437,0.6170701933157714,0.5879952796700051,0.5723499001279077,0.5666700849975141,0.6044659820990581,0.5917106990286992,0.6304003485828826,0.5684130376425769,0.592506970130587,0.5741081697798279,0.5846573166294662,0.5394424078290775
